SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
25/06/2026,24,21987,A,22038,20022,1092,6417,14154,23301,0,852,744,805,991,1046,-308,-95,800,1396,996,1426,0
25/06/2026,25,21987,A,22038,20022,1142,6417,14704,23301,0,856,744,979,994,1041,-315,-120,990,1394,999,1409,0
25/06/2026,26,21860,A,31523,28744,1184,6417,14901,23301,0,856,1174,990,994,1041,-344,-109,985,1394,999,1409,0
25/06/2026,27,30577,A,30498,27807,1226,6417,14907,23301,0,842,1148,990,994,1041,-290,-137,679,1394,999,1408,0
25/06/2026,28,21530,A,30498,27807,1330,6417,14713,23301,0,846,1148,989,982,1041,-345,-133,649,1394,994,1408,0
25/06/2026,29,21540,A,30125,27475,1376,6417,14280,23301,0,848,1245,989,804,1038,-278,-34,193,1394,879,1408,0
25/06/2026,30,22370,A,30281,27834,1446,6417,13577,23301,0,908,1820,987,797,1035,-266,-11,145,1390,854,1406,0
25/06/2026,31,22150,A,31010,28178,1511,6417,12759,23301,0,904,2896,906,548,794,-144,6,-373,1355,440,1355,0
25/06/2026,32,23300,A,31010,28178,1624,6417,11683,23301,0,846,2896,899,514,690,-240,-20,-406,1315,412,1260,0
25/06/2026,33,23750,A,33095,29552,1676,6417,10366,23301,0,297,3467,740,184,-103,-330,-148,-661,942,194,18,0
25/06/2026,34,25150,A,36946,31465,1754,6417,8879,23301,0,8,3281,698,153,-104,-418,-265,-667,942,175,-103,0
25/06/2026,35,26410,A,36946,31465,1759,6417,7522,23301,0,9,3281,-28,-187,-392,-315,-205,-611,1315,-31,-616,0
25/06/2026,36,27870,A,40613,33876,1759,6417,6007,23301,0,4,2921,-1,-209,-383,-395,-290,-612,1356,-35,-669,0
25/06/2026,37,28540,A,43636,35893,1746,6417,4708,23301,0,5,3460,-19,-354,100,-389,-236,-721,1391,57,-1327,0
25/06/2026,38,29700,A,46140,37786,1721,6417,3534,23301,0,4,3142,-40,-354,21,-448,-215,-723,1393,64,-1356,0
25/06/2026,39,30350,A,46140,37786,1731,6417,2365,23301,0,3,3142,62,-206,-554,-449,-307,-829,1394,148,-1353,0
25/06/2026,40,31750,A,68937,56264,1778,6417,1472,23301,0,3,4793,86,-203,-602,-448,-418,-833,1393,166,-1357,0
25/06/2026,41,31032,A,36295,28579,1806,6417,786,23301,0,8,2407,873,-300,-1056,-451,-491,-1035,1396,434,-1438,0
25/06/2026,42,31172,A,36340,28858,1872,6417,295,23301,0,8,2250,916,-301,-915,-451,-530,-1042,1396,444,-1437,0
25/06/2026,43,30657,A,34358,28293,1893,6417,28,23301,0,9,2470,77,-112,248,-451,-531,-962,1396,217,-1154,0
25/06/2026,44,29902,A,33567,27515,1921,6417,0,23301,0,17,2683,16,-103,267,-451,-530,-958,1396,201,-1140,0
25/06/2026,45,29796,A,34784,27409,1902,6417,0,23301,0,12,2759,169,-245,-828,-451,-530,-1039,1396,117,-1407,0
25/06/2026,46,28415,A,33661,26131,1890,6417,0,23301,0,17,2614,159,-257,-1057,-451,-530,-1042,1367,103,-1426,0
25/06/2026,47,27194,A,33510,24910,1850,6417,0,23301,0,13,2683,-774,-365,-1060,-451,-530,-1022,993,-184,-1443,0
25/06/2026,48,26832,A,33270,24580,1794,6417,0,23301,0,7,2608,-860,-370,-1060,-451,-530,-1022,917,-205,-1447,0
26/06/2026,1,26176,A,31925,23958,1667,6417,0,23301,0,10,2501,-268,-268,-1061,-383,-510,-1022,544,-299,-1448,0
26/06/2026,2,25758,A,31209,23560,1598,6417,0,23301,0,6,2336,-226,-259,-1061,-262,-376,-1022,468,-303,-1448,0
26/06/2026,3,25429,A,30535,23255,1543,6417,0,23301,0,2,2071,-167,-211,-1058,-252,-224,-1022,95,-226,-1448,0
26/06/2026,4,24890,A,29850,22827,1496,6417,0,23301,0,2,1881,-157,-205,-1057,-251,-105,-1022,46,-217,-1448,0
26/06/2026,5,24553,A,29256,22570,1426,6417,0,23301,0,9,2045,163,-159,-1056,-252,-206,-1022,2,-69,-1448,0
26/06/2026,6,23933,A,28644,22056,1346,6417,0,23301,0,8,2015,204,-155,-1056,-252,-224,-1022,-4,-58,-1448,0
26/06/2026,7,23644,A,28227,21729,1328,6417,0,23301,0,8,1909,213,-155,-1045,-251,-215,-973,-4,13,-1448,0
26/06/2026,8,23106,A,27655,21274,1236,6417,0,23301,0,8,1811,214,-156,-1044,-252,-182,-971,-4,17,-1448,0
26/06/2026,9,22670,A,27308,20883,1154,6417,0,23301,0,8,1776,323,-172,-1028,-252,-258,-984,-4,10,-1448,0
26/06/2026,10,22132,A,26639,20497,1152,6417,0,23301,0,8,1700,330,-165,-1027,-251,-140,-984,20,10,-1448,0
26/06/2026,11,22712,A,26766,20922,1072,6417,69,23301,0,8,2054,270,99,-837,-252,-13,-1012,348,70,-1448,0
26/06/2026,12,23257,A,27302,21580,943,6417,349,23301,0,10,2158,278,127,-831,-252,-37,-1001,418,77,-1434,0
26/06/2026,13,24727,A,27605,22874,788,6417,980,23301,0,13,2095,1050,458,-747,-246,-182,-301,791,151,-915,0
26/06/2026,14,25433,A,28287,23506,712,6417,1652,23301,0,13,2218,1114,487,-678,-362,-334,-263,816,165,-730,0
26/06/2026,15,27444,A,29300,25335,668,6417,2479,23301,0,13,1860,1618,709,554,-451,-482,-436,534,497,890,0
26/06/2026,16,27837,A,29738,25524,600,6417,3447,23301,0,13,1762,1659,729,652,-451,-531,-432,528,528,1117,0
26/06/2026,17,28354,A,29822,26086,595,6417,4590,23301,0,13,1249,1926,924,970,-451,-530,221,900,870,1403,0
26/06/2026,18,27828,A,29297,25512,598,6417,5557,23301,0,13,1195,1945,938,984,-451,-531,256,976,894,1423,0
26/06/2026,19,27691,A,29162,25331,652,6417,7424,23301,0,10,1160,1975,965,1005,-451,-530,628,1350,964,1426,0
26/06/2026,20,26846,A,28255,24373,635,6417,8451,23301,0,72,1097,1974,960,1006,-451,-530,643,1396,966,1428,0
26/06/2026,21,26102,A,27490,23638,655,6417,9479,23301,0,76,1360,1814,714,1042,-451,-513,492,1396,903,1428,0
26/06/2026,22,25232,A,26306,22765,757,6417,11236,23301,0,259,1397,1801,700,1044,-451,-382,485,1396,898,1428,0
26/06/2026,23,24072,A,24458,21662,822,6417,12290,23301,0,866,1155,1731,768,1046,-451,-301,145,1396,900,1428,0
26/06/2026,24,23602,A,24191,21164,895,6417,13117,23301,0,663,1233,1725,772,1047,-451,-301,132,1396,903,1428,0
26/06/2026,25,23427,A,24041,20968,1035,6417,13734,23301,0,638,1118,1703,723,1046,-451,-301,327,1396,972,1428,0
26/06/2026,26,23191,A,23417,20714,1159,6417,13854,23301,0,1026,1437,1701,720,1046,-451,-301,334,1396,976,1427,0
26/06/2026,27,22960,A,23151,20584,1293,6417,13808,23301,0,1061,1320,1701,720,1044,-451,-301,471,1396,976,1427,0
26/06/2026,28,22925,A,23114,20604,1483,6417,13367,23301,0,1063,1110,1701,719,1044,-451,-301,470,1396,977,1427,0
26/06/2026,29,23099,A,23345,20689,1629,6417,12443,23301,0,1063,1375,1701,699,1042,-451,-301,-57,1396,993,1427,0
26/06/2026,30,23511,A,23799,21110,1758,6417,11947,23301,0,1044,1391,1696,687,1040,-451,-301,-80,1396,980,1399,0
26/06/2026,31,22617,A,22990,20365,1881,6417,10404,23301,0,931,1535,1271,295,629,-451,-353,334,1396,514,1177,0
26/06/2026,32,23004,A,23855,20738,1962,6417,10454,23301,0,356,1559,1218,261,569,-431,-276,351,1396,478,1186,0
26/06/2026,33,23286,A,24384,21155,1979,6417,9761,23301,0,27,1887,240,2,-202,-298,-125,36,1396,246,331,0
26/06/2026,34,24672,A,25563,22471,1971,6417,8571,23301,0,16,1868,171,-12,-223,-148,-24,16,1396,240,217,0
26/06/2026,35,26012,A,28249,23554,1923,6417,7136,23301,0,10,2239,974,120,-681,2,34,-584,1396,523,-482,0
26/06/2026,36,26900,A,29256,24409,1851,6417,5809,23301,0,8,2447,1028,126,-702,120,44,-614,1396,526,-548,0
26/06/2026,37,27287,A,30501,24754,1756,6417,4624,23301,0,11,2806,704,-8,-762,130,45,-727,1396,38,-1228,0
26/06/2026,38,28219,A,31507,25681,1672,6417,3548,23301,0,2,2843,641,-15,-765,130,45,-732,1396,10,-1278,0
26/06/2026,39,28142,A,32052,25706,1565,6417,2540,23301,0,6,2894,-492,24,-756,75,45,-733,1396,39,-1435,0
26/06/2026,40,28617,A,32673,26258,1500,6417,1530,23301,0,0,3014,-622,25,-755,50,45,-733,1396,41,-1446,0
26/06/2026,41,28830,A,32600,26453,1416,6417,711,23301,0,0,3099,-405,-17,-669,50,45,-733,1396,14,-1446,0
26/06/2026,42,28760,A,32504,26440,1354,6417,290,23301,0,0,2851,-388,-21,-664,50,45,-733,1396,17,-1438,0
26/06/2026,43,28972,A,31764,26648,1339,6417,32,23301,0,0,2957,-86,-49,-295,50,45,-733,1396,196,-1129,0
26/06/2026,44,29322,A,32053,27112,1367,6417,0,23301,0,0,3021,-69,-52,-282,50,45,-733,1396,209,-1095,0
26/06/2026,45,28777,A,31435,26636,1403,6417,0,23301,0,6,2908,-27,-69,-742,50,45,-689,1396,254,-637,0
26/06/2026,46,28052,A,30720,25995,1423,6417,0,23301,0,7,2754,-30,-71,-764,50,45,-688,1396,251,-622,0
26/06/2026,47,26635,A,30940,24719,1467,6417,0,23301,0,10,2936,-450,-110,-1021,50,19,-999,1396,45,-1235,0
26/06/2026,48,26142,A,30601,24327,1509,6417,0,23301,0,8,2904,-477,-111,-1033,50,-63,-1012,1397,31,-1271,0
27/06/2026,1,25223,A,29598,23511,1511,6417,0,23301,0,13,3160,-396,-75,-1011,24,-168,-1002,1396,48,-1236,0
27/06/2026,2,24597,A,28831,22905,1515,6417,0,23301,0,13,3410,-388,-67,-1011,28,-52,-1002,1396,53,-1227,0
27/06/2026,3,24531,A,28175,22823,1543,6417,0,23301,0,11,3424,-245,153,-971,49,0,-958,1396,187,-981,0
27/06/2026,4,23966,A,27591,22353,1512,6417,0,23301,0,9,3488,-236,166,-970,50,40,-957,1396,193,-971,0
27/06/2026,5,23092,A,26921,21618,1535,6417,0,23301,0,7,3400,-236,76,-1015,50,4,-853,1396,111,-1232,0
27/06/2026,6,22415,A,26256,21042,1521,6417,0,23301,0,9,3459,-232,72,-1016,50,50,-850,1396,108,-1252,0
27/06/2026,7,22141,A,25813,20816,1523,6417,0,23301,0,5,3463,46,162,-1014,50,54,-830,1396,156,-1333,0
27/06/2026,8,21511,A,25179,20220,1485,6417,0,23301,0,13,3461,52,168,-1014,50,54,-829,1389,159,-1338,0
27/06/2026,9,20931,A,24472,19688,1493,6417,0,23301,0,15,3246,161,136,-1010,50,54,-701,1301,129,-1345,0
27/06/2026,10,20428,A,23954,19238,1492,6417,0,23301,0,15,3072,168,134,-1008,50,54,-696,1277,127,-1337,0
27/06/2026,11,20111,A,23275,18896,1527,6417,65,23301,0,15,3066,59,167,-944,50,54,-739,1113,143,-996,0
27/06/2026,12,19637,A,22764,18406,1555,6417,316,23301,0,15,3073,57,171,-941,50,54,-740,1083,147,-961,0
27/06/2026,13,20054,A,22304,18704,1570,6417,854,23301,0,15,3050,455,244,-675,50,54,-524,962,262,-566,0
27/06/2026,14,19950,A,22071,18580,1580,6417,1464,23301,0,12,3104,500,261,-614,50,54,-515,975,283,-504,0
27/06/2026,15,20633,A,21279,19164,1615,6417,2781,23301,0,14,3084,1408,681,418,50,53,-160,1349,735,424,0
27/06/2026,16,20365,A,20976,18913,1667,6417,3905,23301,0,14,3135,1489,716,475,50,53,-125,1396,770,510,0
