SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2024-01-08,35,43272,45850,39280,1819,6488,0,16804,0,6,444,-691,-4,851,-441,-218,121,333,-276,-342,0,2024-01-08 17:00:00
2024-01-08,37,43146,45736,39326,1879,6488,0,16804,0,4,841,-1186,-4,998,-450,-226,317,101,-120,228,0,2024-01-08 18:00:00
2024-01-08,39,42138,43926,38498,1912,6488,0,16804,0,12,435,-319,-4,927,-412,-141,193,4,-300,579,0,2024-01-08 19:00:00
2024-01-08,41,39341,41778,35946,1919,6488,0,16804,0,12,444,-693,-4,779,-450,-195,-237,-5,-241,578,0,2024-01-08 20:00:00
2024-01-08,43,35807,38113,32781,1899,6488,0,16804,0,8,837,-812,-4,795,-450,0,-140,369,-292,207,0,2024-01-08 21:00:00
2024-01-08,45,31606,35644,28865,1867,6488,0,16804,0,8,1086,-1961,-4,512,-450,-136,-525,39,-354,17,0,2024-01-08 22:00:00
2024-01-08,47,27858,32756,25399,1904,6488,0,16804,0,319,885,-1665,-4,-183,-450,-15,-499,-6,-774,-383,0,2024-01-08 23:00:00
2024-01-09,1,26515,31853,24152,1942,6488,0,16807,0,613,902,-1846,-4,-157,-393,0,-418,-7,-775,-525,0,2024-01-09 00:00:00
2024-01-09,3,26522,31778,24190,1913,6488,0,16807,0,608,901,-1665,-4,-493,-315,-61,-306,-6,-644,-554,0,2024-01-09 01:00:00
2024-01-09,5,25617,30730,23290,1889,6488,0,16807,0,785,826,-1308,-4,-784,-315,-156,-264,-7,-336,-554,0,2024-01-09 02:00:00
2024-01-09,7,24988,30124,22654,1892,6488,0,16807,0,858,825,-1242,-4,-662,-315,-8,-321,-183,-365,-578,0,2024-01-09 03:00:00
2024-01-09,9,24272,31526,22062,1924,6488,0,16807,0,677,929,-1843,-4,-1005,-315,-3,-838,-614,-643,-712,0,2024-01-09 04:00:00
2024-01-09,11,24801,32454,22644,1974,6488,0,16807,0,429,1253,-2042,-4,-524,-286,0,-915,-1079,-988,-786,0,2024-01-09 05:00:00
2024-01-09,13,29024,36263,26536,2038,6488,0,16807,0,19,1435,-1979,-4,-449,3,55,-971,-1417,-1008,-792,0,2024-01-09 06:00:00
2024-01-09,15,35454,40172,32406,2087,6488,0,16807,0,13,1855,-1558,-4,207,82,0,-1019,-1027,-445,-52,0,2024-01-09 07:00:00
2024-01-09,17,38870,42226,35467,2148,6488,8,16807,0,13,1498,-1504,-4,727,-157,-50,-207,-561,-102,-158,0,2024-01-09 08:00:00
2024-01-09,19,40161,43380,36748,2279,6488,957,16807,0,8,1135,-1343,-4,921,-416,-127,233,-105,-338,-278,0,2024-01-09 09:00:00
2024-01-09,21,39223,42795,35735,2452,6488,2907,16807,0,8,971,-1427,-4,1003,-450,-154,247,-319,-457,-153,0,2024-01-09 10:00:00
2024-01-09,23,38097,42213,34550,2591,6488,4271,16807,0,7,553,-1798,-4,1003,-450,-107,273,-353,-265,-532,0,2024-01-09 11:00:00
2024-01-09,25,37556,41673,34046,2642,6488,5026,16807,0,7,362,-1605,-4,1003,-450,-145,105,-405,-365,-536,0,2024-01-09 12:00:00
2024-01-09,27,37172,41563,33726,2549,6488,4746,16807,0,5,559,-1582,-4,1003,-300,0,4,-453,-668,-779,0,2024-01-09 13:00:00
2024-01-09,29,37839,41906,34392,2360,6488,3414,16807,0,7,519,-1661,-4,928,-245,0,-41,-52,-660,-797,0,2024-01-09 14:00:00
2024-01-09,31,38927,43240,35412,2213,6488,1157,16807,0,11,164,-1630,-4,1003,-450,-18,45,-5,-798,-797,0,2024-01-09 15:00:00
2024-01-09,33,41102,44222,37322,2169,6488,2,16807,0,9,355,-891,-4,817,-450,-101,2,-5,-441,-619,0,2024-01-09 16:00:00
2024-01-09,35,43114,46402,39051,2178,6488,0,16807,0,6,374,-955,-4,991,-450,-393,275,-5,-402,-473,0,2024-01-09 17:00:00
2024-01-09,37,43213,46718,39288,2173,6488,0,16807,0,6,128,-1332,-4,976,-450,-242,414,-5,-383,-483,0,2024-01-09 18:00:00
2024-01-09,39,42441,45146,38744,2119,6488,0,16807,0,10,725,-976,-4,1004,-339,-1,626,-5,-393,-377,0,2024-01-09 19:00:00
2024-01-09,41,39863,43592,36297,2050,6488,0,16807,0,12,679,-1524,-4,987,-327,0,30,-5,-483,-774,0,2024-01-09 20:00:00
2024-01-09,43,36463,41192,33178,1984,6488,0,16807,0,12,919,-1836,-4,594,-82,0,-656,-6,-730,-803,0,2024-01-09 21:00:00
2024-01-09,45,32265,36914,29301,1917,6488,0,16807,0,11,1424,-1684,-4,105,103,0,-822,-6,-719,-803,0,2024-01-09 22:00:00
2024-01-09,47,28156,34838,25662,1905,6488,0,16807,0,561,1510,-1918,-4,-621,40,-63,-1005,-412,-695,-803,0,2024-01-09 23:00:00
2024-01-10,1,26359,34116,24057,1891,6488,0,16813,0,898,1034,-1880,-4,-857,-249,-111,-968,-640,-747,-803,0,2024-01-10 00:00:00
2024-01-10,3,26983,34596,24743,1813,6488,0,16813,0,899,1479,-1797,-4,-1014,-275,0,-966,-566,-710,-782,0,2024-01-10 01:00:00
2024-01-10,5,26028,33465,23948,1740,6488,0,16813,0,1141,1623,-1616,-4,-1016,-275,0,-957,-463,-586,-779,0,2024-01-10 02:00:00
2024-01-10,7,25222,32859,23024,1698,6488,0,16813,0,1128,1271,-1679,-4,-1016,-220,0,-956,-493,-762,-779,0,2024-01-10 03:00:00
2024-01-10,9,24997,33162,22767,1677,6488,0,16813,0,900,1411,-1985,-4,-779,-224,0,-1009,-894,-991,-779,0,2024-01-10 04:00:00
2024-01-10,11,25499,32994,23241,1680,6488,0,16813,0,406,1453,-2051,-4,-187,-56,-1,-1021,-1364,-1007,-798,0,2024-01-10 05:00:00
2024-01-10,13,29628,34887,27102,1667,6488,0,16813,0,15,1828,-2050,-4,355,217,172,-569,-989,-545,-487,0,2024-01-10 06:00:00
2024-01-10,15,34757,38740,31714,1627,6488,0,16813,0,85,2001,-2054,-4,575,293,208,-172,-524,-514,-30,0,2024-01-10 07:00:00
2024-01-10,17,38018,40275,34675,1589,6488,10,16813,0,11,1764,-883,-4,934,21,3,-330,-69,-360,0,0,2024-01-10 08:00:00
2024-01-10,19,39398,41139,35891,1595,6488,1239,16813,0,5,1388,-581,-4,868,-68,-64,534,385,-80,-339,0,2024-01-10 09:00:00
2024-01-10,21,39052,40910,35521,1670,6488,3164,16813,0,8,1012,-323,-4,975,-370,-35,649,267,54,-518,0,2024-01-10 10:00:00
2024-01-10,23,38395,39776,34836,1784,6488,4142,16813,0,7,793,-181,-4,1004,-450,-100,150,22,119,-39,0,2024-01-10 11:00:00
2024-01-10,25,37971,39763,34432,1889,6488,4476,16813,0,7,777,-288,-4,1003,-450,-257,186,-5,45,-181,0,2024-01-10 12:00:00
2024-01-10,27,37829,41370,34358,1920,6488,3920,16813,0,5,1265,-995,-4,973,-450,-327,6,278,-400,-760,0,2024-01-10 13:00:00
2024-01-10,29,37696,41799,34257,1870,6488,2841,16813,0,11,1672,-1452,-4,805,-447,-345,0,395,-446,-798,0,2024-01-10 14:00:00
2024-01-10,31,38854,42660,35499,1812,6488,1019,16813,0,7,1975,-1234,-4,374,-450,-172,-75,38,-466,-798,0,2024-01-10 15:00:00
2024-01-10,33,40653,43700,37198,1801,6488,4,16813,0,5,2935,-872,-4,204,-429,-361,81,28,-250,-526,0,2024-01-10 16:00:00
2024-01-10,35,42742,45797,39189,1817,6488,0,16813,0,4,3068,-484,-4,276,-450,-531,3,434,-473,-509,0,2024-01-10 17:00:00
2024-01-10,37,42628,44969,39108,1820,6488,0,16813,0,5,2894,-82,-4,361,-450,-531,0,784,-487,-182,0,2024-01-10 18:00:00
2024-01-10,39,41723,43287,38390,1798,6488,0,16813,0,8,2714,10,-4,866,-450,-397,37,621,51,-105,0,2024-01-10 19:00:00
2024-01-10,41,39171,41329,36061,1750,6488,0,16813,0,11,2900,-595,-4,818,-450,-276,2,317,-222,0,0,2024-01-10 20:00:00
2024-01-10,43,36149,39421,33420,1662,6488,0,16813,0,10,3246,-1384,-4,765,-332,-57,-351,26,-421,-113,0,2024-01-10 21:00:00
2024-01-10,45,31927,35748,29422,1547,6488,0,16813,0,12,2717,-1445,-4,784,-450,-40,-655,-5,-381,-229,0,2024-01-10 22:00:00
2024-01-10,47,28185,33526,25965,1524,6488,0,16813,0,65,2914,-1665,-4,-443,-307,-64,-702,118,-774,-717,0,2024-01-10 23:00:00
2024-01-11,1,26858,33339,24774,1539,6488,0,16816,0,1253,2752,-1495,-4,-683,-300,-344,-377,72,-852,-573,0,2024-01-11 00:00:00
2024-01-11,3,27091,33137,25019,1514,6488,0,16816,0,1239,2927,-1555,-4,-405,-300,-409,-565,170,-725,-244,0,2024-01-11 01:00:00
2024-01-11,5,26135,32263,24197,1497,6488,0,16816,0,1232,2404,-1432,-4,-528,-300,-418,-599,14,-727,-288,0,2024-01-11 02:00:00
2024-01-11,7,25510,32115,23475,1501,6488,0,16816,0,1217,2215,-1604,-4,-568,-301,-425,-821,-7,-719,-339,0,2024-01-11 03:00:00
2024-01-11,9,24928,32373,22924,1480,6488,0,16816,0,1127,1973,-1647,-4,-851,-300,-358,-958,-7,-881,-712,0,2024-01-11 04:00:00
2024-01-11,11,25333,32063,23276,1431,6488,0,16816,0,456,1621,-2022,-4,-377,-283,-138,-918,-126,-1015,-791,0,2024-01-11 05:00:00
2024-01-11,13,29723,34540,27322,1366,6488,0,16816,0,19,1915,-2017,-4,-193,-24,-33,-107,64,-1024,-796,0,2024-01-11 06:00:00
2024-01-11,15,35355,39584,32432,1266,6488,0,16816,0,9,1646,-905,-4,-703,11,0,-627,491,-585,-796,0,2024-01-11 07:00:00
2024-01-11,17,38424,41152,35137,1199,6488,5,16816,0,12,1465,-198,-4,-3,-218,-141,-315,824,-519,-718,0,2024-01-11 08:00:00
2024-01-11,19,40122,41823,36787,1211,6488,649,16816,0,5,964,839,-4,209,-427,-358,269,539,-266,-41,0,2024-01-11 09:00:00
2024-01-11,21,39621,41564,36174,1294,6488,1741,16816,0,13,365,312,-4,302,-450,-531,431,453,-345,0,0,2024-01-11 10:00:00
2024-01-11,23,39285,41374,35687,1391,6488,2384,16816,0,11,129,376,-4,500,-450,-531,412,43,-493,0,0,2024-01-11 11:00:00
2024-01-11,25,39153,41501,35564,1450,6488,2445,16816,0,8,6,138,-4,502,-450,-531,304,-5,-502,-248,0,2024-01-11 12:00:00
2024-01-11,27,39367,41127,35784,1445,6488,2102,16816,0,7,198,464,-4,488,-450,-531,170,-5,-55,-108,0,2024-01-11 13:00:00
2024-01-11,29,39223,41099,35697,1406,6488,1421,16816,0,8,199,1234,-4,2,-450,-531,140,-5,-2,-276,0,2024-01-11 14:00:00
2024-01-11,31,39230,41847,35715,1409,6488,396,16816,0,8,628,1503,-4,-577,-450,-531,-65,-5,55,-377,0,2024-01-11 15:00:00
2024-01-11,33,40748,42608,36943,1434,6488,1,16816,0,6,950,395,-4,413,-450,-531,115,-5,-17,-247,0,2024-01-11 16:00:00
2024-01-11,35,42076,43813,37985,1420,6488,0,16816,0,6,544,691,-4,464,-450,-531,4,109,-42,-104,0,2024-01-11 17:00:00
2024-01-11,37,41842,43476,37824,1394,6488,0,16816,0,6,335,367,-4,652,-450,-531,47,87,-43,59,0,2024-01-11 18:00:00
2024-01-11,39,40622,42356,36741,1333,6488,0,16816,0,10,86,450,-4,704,-450,-531,682,5,-139,8,0,2024-01-11 19:00:00
2024-01-11,41,38237,40462,34561,1261,6488,0,16816,0,11,-594,-133,-4,719,-451,-531,451,-5,-220,-270,0,2024-01-11 20:00:00
2024-01-11,43,35300,39038,31934,1189,6488,0,16816,0,12,-575,-895,-4,566,-451,-531,-246,-5,-367,-627,0,2024-01-11 21:00:00
2024-01-11,45,31683,36076,28622,1122,6488,0,16816,0,13,-503,-1095,-4,525,-451,-531,-534,-5,-376,-784,0,2024-01-11 22:00:00
2024-01-11,47,27866,33663,25053,1053,6488,0,16816,0,96,-447,-1561,-4,-220,-451,-531,-890,-71,-580,-793,0,2024-01-11 23:00:00
2024-01-12,1,26508,32830,23855,982,6488,0,16819,0,822,-788,-1088,-4,-740,-451,-531,-845,-14,-611,-616,0,2024-01-12 00:00:00
2024-01-12,3,26861,33405,24222,934,6488,0,16819,0,1254,-518,-979,-4,-766,-451,-531,-800,-7,-594,-558,0,2024-01-12 01:00:00
2024-01-12,5,26413,32254,23847,882,6488,0,16819,0,1150,-587,-883,-4,-540,-451,-531,-684,-7,-593,-398,0,2024-01-12 02:00:00
2024-01-12,7,25819,31694,23231,857,6488,0,16819,0,1105,-921,-883,-4,-592,-452,-531,-573,-7,-632,-496,0,2024-01-12 03:00:00
2024-01-12,9,24864,31978,22383,832,6488,0,16819,0,968,-410,-1472,-4,-932,-451,-531,-797,-7,-690,-662,0,2024-01-12 04:00:00
2024-01-12,11,25647,33135,23131,793,6488,0,16819,0,323,-393,-1987,-4,-720,-451,-516,-996,-125,-1003,-763,0,2024-01-12 05:00:00
2024-01-12,13,29151,34428,26373,748,6488,0,16819,0,23,123,-781,-4,-675,-304,-237,-870,-21,-1014,-748,0,2024-01-12 06:00:00
2024-01-12,15,34354,37748,31104,696,6488,0,16819,0,20,494,-467,-4,-3,-391,-278,-313,2,-799,-519,0,2024-01-12 07:00:00
2024-01-12,17,37913,40220,34262,661,6488,0,16819,0,13,236,471,-4,322,-451,-528,-400,337,-54,-257,0,2024-01-12 08:00:00
2024-01-12,19,39881,41481,36186,658,6488,183,16819,0,9,-120,1196,-4,601,-452,-530,460,779,33,-5,0,2024-01-12 09:00:00
2024-01-12,21,40719,42313,36985,667,6488,616,16819,0,7,-466,1765,-4,722,-452,-531,587,1094,517,115,0,2024-01-12 10:00:00
2024-01-12,23,40959,42551,37278,662,6488,891,16819,0,6,-310,1910,-4,841,-451,-531,756,853,856,231,0,2024-01-12 11:00:00
2024-01-12,25,40755,42348,37160,655,6488,824,16819,0,6,29,2004,-4,839,-452,-531,702,831,900,24,0,2024-01-12 12:00:00
2024-01-12,27,40634,42226,37046,660,6488,702,16819,0,6,443,1917,-4,915,-451,-531,876,895,472,0,0,2024-01-12 13:00:00
2024-01-12,29,40109,41704,36648,686,6488,456,16819,0,8,1107,1852,-4,396,-452,-531,642,1073,340,0,0,2024-01-12 14:00:00
2024-01-12,31,39558,41150,36258,745,6488,132,16819,0,5,1778,1276,-4,3,-452,-531,308,775,319,0,0,2024-01-12 15:00:00
2024-01-12,33,41130,42720,37617,822,6488,0,16819,0,4,2711,1154,-4,299,-452,-530,183,724,146,87,0,2024-01-12 16:00:00
2024-01-12,35,42371,43963,38748,878,6488,0,16819,0,5,3056,1437,-4,708,-452,-531,495,409,147,96,0,2024-01-12 17:00:00
2024-01-12,37,41671,43262,38170,915,6488,0,16819,0,4,3244,1094,-4,799,-452,-531,398,399,83,230,0,2024-01-12 18:00:00
2024-01-12,39,40126,41722,36820,964,6488,0,16819,0,9,3354,1444,-4,837,-452,-531,176,398,540,373,0,2024-01-12 19:00:00
2024-01-12,41,37462,39065,34440,1033,6488,0,16819,0,16,3208,80,-4,1001,-452,-531,144,293,30,627,0,2024-01-12 20:00:00
2024-01-12,43,34509,36617,31826,1105,6488,0,16819,0,12,3404,-509,-4,1002,-452,-531,85,288,25,558,0,2024-01-12 21:00:00
2024-01-12,45,31180,33871,28767,1195,6488,0,16819,0,17,3780,-730,-4,884,-451,-530,-129,123,-230,551,0,2024-01-12 22:00:00
2024-01-12,47,27658,29413,25560,1325,6488,0,16819,0,18,4135,171,-4,358,-452,-530,-151,507,4,639,0,2024-01-12 23:00:00
2024-01-13,1,25661,27306,23991,1444,6488,0,16820,0,54,3858,251,-4,290,-451,-531,-5,955,19,667,0,2024-01-13 00:00:00
2024-01-13,3,25447,27906,23840,1496,6488,0,16820,0,907,3821,249,-4,301,-389,-530,16,1357,-29,715,0,2024-01-13 01:00:00
2024-01-13,5,23967,27005,22596,1506,6488,0,16820,0,1475,3741,298,-4,296,-351,-531,-43,1399,-34,718,0,2024-01-13 02:00:00
2024-01-13,7,23692,26738,22242,1485,6488,0,16820,0,1354,3703,-55,-4,383,-351,-531,-119,1399,-32,764,0,2024-01-13 03:00:00
2024-01-13,9,23313,26333,21786,1423,6488,0,16820,0,1502,3784,26,-4,116,-351,-531,-32,1399,13,766,0,2024-01-13 04:00:00
2024-01-13,11,23495,26316,21776,1330,6488,0,16820,0,1293,3611,-43,-4,264,-351,-530,66,1150,19,766,0,2024-01-13 05:00:00
2024-01-13,13,25144,27357,23099,1208,6488,0,16820,0,608,3153,204,-4,436,-414,-530,-57,1370,19,723,0,2024-01-13 06:00:00
2024-01-13,15,27771,30664,25504,1119,6488,0,16820,0,14,3590,-758,-4,159,-452,-504,-266,1399,-295,762,0,2024-01-13 07:00:00
2024-01-13,17,31014,32959,28436,1096,6488,3,16820,0,9,3534,-121,-4,633,-452,-311,-344,1398,-104,766,0,2024-01-13 08:00:00
2024-01-13,19,33958,35574,31131,1105,6488,661,16820,0,6,3151,1290,-4,773,-452,-433,-121,1398,505,766,0,2024-01-13 09:00:00
2024-01-13,21,34498,36091,31566,1100,6488,1866,16820,0,7,2706,1335,-4,689,-452,-530,607,1398,725,766,0,2024-01-13 10:00:00
2024-01-13,23,34664,36255,31624,1090,6488,2902,16820,0,6,2423,1627,-4,794,-451,-530,822,1399,737,765,0,2024-01-13 11:00:00
2024-01-13,25,34465,36057,31497,1106,6488,3021,16820,0,6,2521,1579,-4,590,-451,-531,508,1398,736,766,0,2024-01-13 12:00:00
2024-01-13,27,34327,35919,31472,1099,6488,2389,16820,0,6,2481,1490,-4,721,-451,-531,433,1399,736,766,0,2024-01-13 13:00:00
2024-01-13,29,34817,36408,32010,1081,6488,1596,16820,0,5,2798,1532,-4,594,-451,-531,481,1399,710,766,0,2024-01-13 14:00:00
2024-01-13,31,35359,37165,32403,1089,6488,502,16820,0,7,2587,1470,-4,178,-451,-531,-213,1399,823,766,0,2024-01-13 15:00:00
2024-01-13,33,36712,38303,33587,1115,6488,3,16820,0,6,2749,936,-4,105,-451,-530,135,1399,908,766,0,2024-01-13 16:00:00
2024-01-13,35,39427,41018,35974,1133,6488,0,16820,0,4,2589,390,-4,706,-452,-531,271,1399,991,778,0,2024-01-13 17:00:00
2024-01-13,37,39440,41055,35950,1123,6488,0,16820,0,2,2253,1086,-4,995,-452,-531,-26,1399,999,778,0,2024-01-13 18:00:00
2024-01-13,39,37457,39056,34153,1083,6488,0,16820,0,12,1974,1160,-4,1003,-452,-531,23,1399,550,778,0,2024-01-13 19:00:00
2024-01-13,41,35251,36981,32207,1036,6488,0,16820,0,8,1924,839,-4,1004,-451,-530,-137,1399,278,778,0,2024-01-13 20:00:00
2024-01-13,43,33047,34807,30156,999,6488,0,16820,0,11,2347,603,-4,939,-452,-531,-162,1399,233,778,0,2024-01-13 21:00:00
2024-01-13,45,30514,32507,27782,958,6488,0,16820,0,4,2378,22,-4,943,-452,-530,-403,1399,233,778,0,2024-01-13 22:00:00
2024-01-13,47,27601,29134,25145,904,6488,0,16820,0,15,2010,1504,-4,1001,-452,-462,222,1399,798,778,0,2024-01-13 23:00:00
2024-01-14,1,26400,27974,24100,877,6488,0,16820,0,19,2056,1912,-4,1003,-451,-500,822,1399,989,778,0,2024-01-14 00:00:00
2024-01-14,3,26442,27958,24195,881,6488,0,16820,0,20,2342,1753,-4,1004,-452,-440,751,1399,839,778,0,2024-01-14 01:00:00
2024-01-14,5,25081,27390,22961,893,6488,0,16820,0,816,2320,1975,-4,1003,-452,-437,935,1399,897,778,0,2024-01-14 02:00:00
2024-01-14,7,24324,27131,22245,919,6488,0,16820,0,1221,2474,1863,-4,860,-451,-531,878,1399,759,778,0,2024-01-14 03:00:00
2024-01-14,9,23609,26409,21627,956,6488,0,16820,0,1213,2040,1700,-4,854,-452,-531,793,1399,614,778,0,2024-01-14 04:00:00
2024-01-14,11,22912,25617,20926,1006,6488,0,16820,0,1269,1793,1714,-4,769,-452,-380,765,1399,751,778,0,2024-01-14 05:00:00
2024-01-14,13,23756,25896,21702,1050,6488,0,16820,0,802,1898,1611,-4,947,-451,-283,717,1399,407,778,0,2024-01-14 06:00:00
2024-01-14,15,25446,26905,23292,1099,6488,0,16820,0,146,2550,1627,-4,577,-452,-257,262,1399,118,778,0,2024-01-14 07:00:00
2024-01-14,17,27482,28650,25210,1172,6488,4,16820,0,16,2626,1479,-4,351,-436,-112,169,1399,91,789,0,2024-01-14 08:00:00
2024-01-14,19,30948,32238,28337,1256,6488,666,16820,0,13,2760,1579,-4,553,-415,-258,26,1399,714,733,0,2024-01-14 09:00:00
2024-01-14,21,32697,34257,29921,1361,6488,1741,16820,0,13,2597,1753,-4,909,-442,-501,567,1399,777,741,0,2024-01-14 10:00:00
2024-01-14,23,32981,34574,30166,1524,6488,2494,16820,0,13,2528,1680,-4,999,-446,-530,579,1399,812,766,0,2024-01-14 11:00:00
2024-01-14,25,33550,35150,30677,1734,6488,2961,16820,0,13,2534,1563,-4,902,-452,-531,654,1399,910,773,0,2024-01-14 12:00:00
2024-01-14,27,33934,35504,31061,1889,6488,2600,16820,0,8,2593,1534,-4,747,-427,-531,584,1397,849,768,0,2024-01-14 13:00:00
2024-01-14,29,34193,35575,31446,1934,6488,1709,16820,0,8,3061,1562,-4,312,-346,-424,633,1398,778,743,0,2024-01-14 14:00:00
2024-01-14,31,35577,36961,32795,1918,6488,588,16820,0,7,3315,1182,-4,350,-322,-451,342,1398,371,719,0,2024-01-14 15:00:00
2024-01-14,33,37988,39445,35029,1940,6488,5,16820,0,6,3120,1247,-4,416,-402,-445,356,1398,591,719,0,2024-01-14 16:00:00
2024-01-14,35,40529,42120,37158,2005,6488,0,16820,0,5,2797,1944,-4,843,-452,-530,538,1399,781,764,0,2024-01-14 17:00:00
2024-01-14,37,39849,41441,36553,2057,6488,0,16820,0,5,2841,1392,-4,999,-452,-531,234,1399,394,766,0,2024-01-14 18:00:00
2024-01-14,39,37587,39110,34499,2104,6488,0,16820,0,8,2775,502,-4,1003,-451,-378,-82,1398,184,766,0,2024-01-14 19:00:00
2024-01-14,41,35234,36478,32377,2164,6488,0,16820,0,8,2787,791,-4,1002,-451,-181,9,1399,40,766,0,2024-01-14 20:00:00
2024-01-14,43,32600,33646,30058,2225,6488,0,16820,0,11,3184,1098,-4,1002,-407,-24,0,1399,94,766,0,2024-01-14 21:00:00
2024-01-14,45,29664,30923,27370,2288,6488,0,16820,0,17,3151,1348,-4,931,-427,-156,127,1399,-55,766,0,2024-01-14 22:00:00
2024-01-14,47,25768,28359,23810,2297,6488,0,16820,0,1326,3292,1418,-4,1000,-445,-216,756,1399,344,778,0,2024-01-14 23:00:00
2024-01-15,1,24975,27505,23296,2331,6488,0,16823,0,1476,3865,1494,-4,1004,-388,-62,866,1399,350,769,0,2024-01-15 00:00:00
2024-01-15,3,25484,28061,23827,2437,6488,0,16823,0,1520,4029,1924,-4,1003,-381,-72,995,1399,231,773,0,2024-01-15 01:00:00
2024-01-15,5,24807,27447,23118,2526,6488,0,16823,0,1499,3855,1993,-4,1004,-381,-156,962,1015,290,778,0,2024-01-15 02:00:00
2024-01-15,7,24206,26825,22431,2549,6488,0,16823,0,1494,3474,1568,-4,1004,-381,-140,948,568,306,778,0,2024-01-15 03:00:00
2024-01-15,9,23443,25994,21714,2573,6488,0,16823,0,1461,3529,822,-4,964,-381,-105,315,687,9,779,0,2024-01-15 04:00:00
2024-01-15,11,24200,26372,22446,2629,6488,0,16823,0,958,4213,-162,-4,708,-209,-29,-56,598,-154,378,0,2024-01-15 05:00:00
2024-01-15,13,28319,32626,26169,2632,6488,0,16823,0,144,4190,-1772,-4,653,-207,0,-892,183,-688,128,0,2024-01-15 06:00:00
2024-01-15,15,35083,38627,32437,2601,6488,0,16823,0,20,3841,-1420,-4,391,-203,-32,-553,11,-712,6,0,2024-01-15 07:00:00
2024-01-15,17,39198,41502,35988,2582,6488,24,16823,0,15,3185,-1028,-4,313,-187,-116,-127,80,-227,182,0,2024-01-15 08:00:00
2024-01-15,19,39832,41976,36492,2578,6488,1823,16823,0,18,2766,-705,-4,284,-429,-158,-103,6,-127,192,0,2024-01-15 09:00:00
2024-01-15,21,38922,41706,35479,2663,6488,4385,16823,0,19,2264,-955,-4,638,-450,-382,-84,-5,-285,236,0,2024-01-15 10:00:00
2024-01-15,23,37631,40734,34206,2840,6488,5909,16823,0,10,2119,-1171,-4,891,-451,-531,-97,-69,-170,10,0,2024-01-15 11:00:00
2024-01-15,25,36745,40255,33368,2898,6488,6360,16823,0,10,2151,-1253,-4,675,-451,-531,-263,-12,-227,-159,0,2024-01-15 12:00:00
2024-01-15,27,37125,40126,33772,2725,6488,5645,16823,0,11,2324,-755,-4,269,-451,-530,-214,-5,14,-431,0,2024-01-15 13:00:00
2024-01-15,29,37483,41147,34152,2345,6488,4063,16823,0,9,2480,-898,-4,105,-451,-531,-340,-5,-303,-523,0,2024-01-15 14:00:00
2024-01-15,31,39752,42653,36235,1935,6488,1705,16823,0,4,2143,-658,-4,380,-451,-530,-255,-5,-171,-223,0,2024-01-15 15:00:00
2024-01-15,33,42677,44411,38898,1704,6488,20,16823,0,11,1844,-64,-4,622,-451,-531,110,-5,-68,376,0,2024-01-15 16:00:00
2024-01-15,35,44989,46760,40929,1607,6488,0,16823,0,9,1372,-175,-4,913,-450,-530,4,400,-3,439,0,2024-01-15 17:00:00
2024-01-15,37,44761,46482,40682,1509,6488,0,16823,0,9,1290,107,-4,1000,-450,-531,50,502,-127,665,0,2024-01-15 18:00:00
2024-01-15,39,44055,45650,40251,1399,6488,0,16823,0,10,1351,727,-4,1003,-450,-531,136,783,70,1111,0,2024-01-15 19:00:00
2024-01-15,41,41321,42913,37655,1290,6488,0,16823,0,7,611,157,-4,1003,-450,-531,123,411,55,710,0,2024-01-15 20:00:00
2024-01-15,43,38490,40116,35116,1186,6488,0,16823,0,7,845,10,-4,956,-450,-531,-15,33,-19,746,0,2024-01-15 21:00:00
2024-01-15,45,34347,36293,31241,1087,6488,0,16823,0,7,926,-262,-4,750,-450,-457,-144,-7,-15,413,0,2024-01-15 22:00:00
2024-01-15,47,30694,34315,27931,958,6488,0,16823,0,75,1072,-899,-4,426,-450,-531,-716,-44,-302,209,0,2024-01-15 23:00:00
2024-01-16,1,29370,32802,26753,851,6488,0,16825,0,936,1426,-174,-4,2,-379,-531,-563,-11,-234,537,0,2024-01-16 00:00:00
2024-01-16,3,29582,33346,26997,810,6488,0,16825,0,1394,1827,-205,-4,262,-379,-531,-406,400,-245,583,0,2024-01-16 01:00:00
2024-01-16,5,28607,32182,26177,796,6488,0,16825,0,1495,1428,-180,-4,426,-379,-531,-132,173,-254,313,0,2024-01-16 02:00:00
2024-01-16,7,28026,31800,25574,806,6488,0,16825,0,1482,1273,-266,-4,251,-379,-531,-258,10,-254,106,0,2024-01-16 03:00:00
2024-01-16,9,27275,31649,24924,832,6488,0,16825,0,1459,1326,-329,-4,-182,-379,-531,-360,-257,-273,0,0,2024-01-16 04:00:00
2024-01-16,11,27610,32792,25227,859,6488,0,16825,0,240,1635,-1174,-4,239,-303,-367,-650,-629,-574,-641,0,2024-01-16 05:00:00
